regime,level,group,students,students_shown,coverage,mean_cross_tau,mean_cross_jaccard_top3,no_gate_cross_tau,lift
cohort_calibrated,0.5,OULAD,6829,3415,0.5000732171621028,0.7716460991424389,0.8133938506588579,0.6966705001503481,0.07497559899209072
cohort_calibrated,0.5,Oviedo,1271,641,0.5043273013375295,0.6282080558489656,0.6707020280811232,0.5742841287560094,0.053923927092956125
cohort_calibrated,0.5,UKZN,2421,1215,0.5018587360594795,0.6134771368298833,0.6672592592592593,0.5601926714482993,0.053284465381583934
cohort_calibrated,0.5,Zambia,40,20,0.5,0.6295238095238096,0.683,0.5833333333333334,0.046190476190476226
cohort_calibrated,0.5,ALL,11875,5950,0.5010526315789474,0.7070201472291866,0.7455663865546218,0.6413160558196395,0.06570409140954714
cohort_calibrated,0.45,KU Leuven,1314,594,0.4520547945205479,0.6296555060911119,0.6204377104377105,0.5697034998271973,0.059952006263914615
cohort_calibrated,0.45,OULAD,6829,3075,0.4502855469322009,0.7792520325203253,0.8204878048780487,0.6966705001503481,0.08258153236997712
cohort_calibrated,0.45,Oviedo,1271,584,0.45948072383949645,0.6322260802470308,0.6736643835616438,0.5742841287560094,0.057941951491021326
cohort_calibrated,0.45,UKZN,2421,1097,0.453118546055349,0.6183009940530452,0.6699726526891523,0.5601926714482993,0.058108322604745855
cohort_calibrated,0.45,Zambia,40,19,0.475,0.6300751879699248,0.6821052631578948,0.5833333333333334,0.04674185463659142
cohort_calibrated,0.45,ALL,11875,5369,0.4521263157894737,0.7132954033395429,0.7511417396163159,0.6413160558196395,0.07197934751990342
cohort_calibrated,0.4,KU Leuven,1314,528,0.4018264840182648,0.636892881772137,0.6257575757575757,0.5697034998271973,0.06718938194493973
cohort_calibrated,0.4,OULAD,6829,2734,0.40035144237809345,0.7868255129410946,0.8258229700073153,0.6966705001503481,0.09015501279074645
cohort_calibrated,0.4,Oviedo,1271,517,0.4067663257277734,0.6340363504205806,0.6709864603481625,0.5742841287560094,0.05975222166457117
cohort_calibrated,0.4,UKZN,2421,975,0.40272614622057,0.6232283272283272,0.6720820512820512,0.5601926714482993,0.0630356557800279
cohort_calibrated,0.4,Zambia,40,17,0.425,0.6358543417366948,0.7047058823529412,0.5833333333333334,0.05252100840336138
cohort_calibrated,0.4,ALL,11875,4771,0.40176842105263155,0.7197053720354694,0.7550534479144834,0.6413160558196395,0.0783893162158299
cohort_calibrated,0.35,KU Leuven,1314,463,0.3523592085235921,0.6398090253369919,0.6323110151187905,0.5697034998271973,0.07010552550979465
cohort_calibrated,0.35,OULAD,6829,2392,0.35027090349978035,0.7945532728141425,0.8334113712374582,0.6966705001503481,0.0978827726637943
cohort_calibrated,0.35,Oviedo,1271,455,0.35798583792289534,0.635567207209095,0.6738901098901099,0.5742841287560094,0.06128307845308556
